preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
32822,32822,Orange,27,0,2,4,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,5,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,3.0,1,0,1,0,1,1,0,0,1,0,0,3,1,2,2,4,4,0,1,0,0,0,0,0,0,1
34482,34482,marion,39,0,2,3,6,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,5,1,2.0,2.0,2.0,4.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,2,4,3,3,4,0,1,0,0,1,1,1,0,0
32726,32726,Lake,34,0,3,3,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,4.0,2.0,5.0,3.0,4.0,2.0,1,2.0,3.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,2,0,0,0,0,0,1,0,0,0,0,3,2,3,5,3,3,0,1,1,1,0,0,0,0,0
32757,32757,Lake,46,1,2,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,4.0,2.0,4.0,4.0,3.0,5.0,1,4.0,5.0,5.0,3.0,5.0,4.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,4,3,2,3,3,0,0,0,0,1,1,0,0,0
32825,32829,orange,25,0,3,2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,1,4.0,3.0,3.0,5.0,2.0,4.0,1,4.0,4.0,5.0,4.0,3.0,4.0,1,0,1,0,-1.0,1,0,1,0,1,1,0,0,1,0,0,4,4,3,3,4,4,0,1,0,1,1,0,0,1,0
32819,32819,orange,30,0,2,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,1,5.0,3.0,4.0,4.0,4.0,5.0,1,4.0,5.0,4.0,4.0,4.0,5.0,0,1,1,0,0.0,2,0,0,0,0,0,1,0,0,0,0,2,4,3,2,1,1,0,1,0,1,0,1,1,0,0
33896,33896,Polk,47,1,2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,5.0,5.0,5.0,2.0,4.0,1,2.0,3.0,4.0,3.0,4.0,5.0,0,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,5,2,5,4,1,1,0,1,0,1,1,1,0,0,0
32819,32819,Orange County,32,0,2,2,6,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,4.0,2.0,3.0,4.0,4.0,4.0,1,4.0,4.0,5.0,4.0,4.0,3.0,0,1,0,1,-2.0,2,0,0,0,0,1,0,0,1,0,1,4,5,4,4,4,5,0,1,1,1,0,0,1,0,0
34491,85338,Marion,28,0,2,1,3,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,4,1,5.0,3.0,4.0,4.0,4.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,5,3,3,4,2,2,1,1,1,1,0,1,0,0,0
32825,32825,Orange,29,1,3,4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,4.0,1.0,4.0,5.0,2.0,4.0,1,4.0,5.0,5.0,5.0,2.0,4.0,1,0,1,0,2.0,2,0,0,0,0,1,0,0,1,0,1,4,2,2,5,4,3,0,1,0,1,1,0,0,0,1
32714,32714,Seminole,19,0,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,2.0,1.0,3.0,1.0,2.0,4.0,1,3.0,3.0,1.0,1.0,2.0,2.0,0,1,0,1,0.0,1,1,0,0,1,0,0,0,0,0,1,4,2,2,4,2,4,0,0,0,0,0,0,0,0,1
32779,32746,Seminole,38,1,4,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,1,5.0,3.0,5.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.0,1,0,1,1,0,0,1,0,0,0,0,3,2,4,5,2,2,1,0,1,0,0,0,0,0,0
32801,32801,Orange,39,0,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,3.0,4.0,3.0,3.0,2.0,4.0,1,5.0,5.0,4.0,3.0,4.0,5.0,0,1,0,0,3.0,1,0,1,1,0,1,0,0,1,0,0,4,4,5,5,5,5,0,1,0,0,0,0,0,0,1
32601,32601,Alachua,21,1,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,1.0,2,0,0,0,0,1,0,0,1,0,0,4,4,4,5,5,5,0,1,0,0,1,0,0,0,0
32810,32810,Orange,31,0,2,3,3,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,4,1,5.0,1.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,4,5,3,4,2,2,0,1,0,1,0,1,1,0,0
32765,32765,Seminole,32,0,2,2,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,4.0,1.0,4.0,3.0,3.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,4,1,4,4,3,3,0,0,0,1,0,0,0,0,0
32113,32113,marion,27,1,2,1,5,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,4,1,4.0,3.0,5.0,4.0,2.0,5.0,1,4.0,4.0,4.0,2.0,4.0,5.0,1,0,1,0,0.0,2,0,0,0,0,1,0,1,0,1,0,3,4,3,4,2,2,1,1,0,1,1,1,1,0,0
33825,33613,Highlands County,23,0,1,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,5.0,4.0,4.0,4.0,4.0,4.0,1,5.0,5.0,5.0,4.0,4.0,4.0,0,1,0,0,1.0,1,0,1,0,1,0,1,0,0,0,1,3,2,3,2,2,2,0,1,0,0,0,0,0,0,0
32603,32603,Alachua,48,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,4.0,2.0,3.0,4.0,2.0,3.0,1,3.0,4.0,4.0,2.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,3,1,1,0,1,0,0,0,0,0,1,0
32608,32608,Alachua,29,1,4,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,1,4.0,2.0,1.0,1.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,2,0,0,0,0,1,0,0,1,1,0,4,3,4,4,3,4,0,1,0,0,0,0,0,0,0
32805,32805,Orange,29,0,3,3,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2.0,4.0,2.0,5.0,5.0,1,0,0,0,1.0,1,0,1,0,1,0,1,0,0,0,0,2,4,2,2,3,2,0,1,0,0,0,1,1,0,0
32836,34786,Orange,30,1,2,2,4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5,1,5.0,2.0,4.0,4.0,5.0,3.0,1,4.0,4.0,4.0,4.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,2,2,4,3,3,0,1,0,0,1,1,1,0,0
34482,34482,Marion,25,1,2,2,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,3,1,4.0,2.0,3.0,4.0,2.0,3.0,1,3.0,4.0,2.0,2.0,3.0,3.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,1,0,0,5,3,5,5,5,4,1,1,0,1,1,1,0,0,1
33809,33809,Polk,25,1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
34476,34476,Marion,36,1,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
32771,32771,Seminole,27,0,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,4.0,3.0,3.0,4.0,3.0,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,0,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,3,2,3,3,3,3,0,1,1,0,0,1,0,0,0
34786,34786,ORANGE,31,0,3,4,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4,1,4.0,4.0,4.0,5.0,5.0,5.0,1,5.0,5.0,5.0,4.0,4.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,3,4,2,2,0,0,0,0,0,0,0,0,0
33837,33837,Polk,45,0,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,1,5.0,2.0,3.0,4.0,3.0,3.0,1,3.0,3.0,3.0,3.0,3.0,4.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,0,3,2,4,4,2,2,0,1,0,0,0,1,0,0,0
33844,33844,Polk County,34,0,3,2,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,1,4.0,3.0,4.0,5.0,2.0,5.0,1,5.0,5.0,4.0,2.0,4.0,4.0,0,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,5,4,5,4,5,4,0,1,0,1,1,0,1,0,0
32806,32806,Orange ,35,0,4,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,4,1,2.0,2.0,1.0,5.0,2.0,3.0,1,4.0,5.0,5.0,2.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,4,3,3,1,1,0,0,0,0,0,1,1,0,0
32828,32828,Orange,64,1,2,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,4.0,2.0,3.0,5.0,4.0,2.0,1,4.0,4.0,4.0,3.0,4.0,4.0,1,0,1,0,0.0,1,1,0,0,1,0,1,0,0,0,1,2,3,3,4,2,3,0,0,0,0,0,1,0,0,0
33898,33898,Polk,57,0,2,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,5,1,5.0,3.0,5.0,5.0,4.0,4.0,1,4.0,4.0,4.0,5.0,3.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,5,4,5,5,1,1,0,1,0,0,0,0,1,0,0
34972,34972,Okeechobee,37,0,2,2,4,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,3,1,4.0,3.0,1.0,4.0,1.0,5.0,1,4.0,5.0,2.0,2.0,4.0,1.0,0,1,1,0,4.0,1,1,0,0,1,1,0,0,1,0,1,5,5,4,5,5,5,0,1,0,1,1,1,1,1,1
34744,34744,Osceola,54,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,4.0,4.0,5.0,0,1,0,1,-1.0,1,0,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,0,1,0,1,0,0,0,0,1
34741,34741,Osceola,43,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,4.0,2.0,4.0,4.0,3.0,4.0,1,4.0,4.0,4.0,3.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,2,1,0,1,0,1,0,0,0,1,0
32818,32818,orange,30,0,3,3,2,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,4,1,5.0,5.0,5.0,5.0,5.0,5.0,1,2.0,2.0,4.0,4.0,4.0,4.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,5,5,5,5,1,1,1,1,0,0,0,1,0,0,0
32807,32807,Florida,24,0,3,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,4.0,2.0,2.0,4.0,3.0,5.0,1,4.0,4.0,1.0,1.0,3.0,3.0,0,0,1,0,1.0,1,1,0,1,0,0,1,0,0,0,1,3,2,3,3,3,3,0,1,0,1,0,0,0,0,0
32836,32836,orange,57,0,3,1,3,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,3,1,5.0,3.0,5.0,5.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,3,4,4,4,3,3,0,0,1,0,0,1,0,0,0
32773,32773,Seminole,59,0,3,4,3,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,1,2.0,1.0,1.0,3.0,2.0,3.0,1,2.0,3.0,3.0,3.0,3.0,3.0,0,0,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,3,2,2,3,3,3,1,1,1,0,0,1,0,0,1
32771,32771,orlando,55,0,4,3,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,3.0,4.0,3.0,4.0,3.0,5.0,1,3.0,4.0,3.0,4.0,5.0,4.0,0,1,0,1,0.0,2,0,0,0,0,1,0,1,0,1,0,3,4,3,4,5,3,0,0,1,0,0,0,0,0,1
33811,33811,Polk,36,0,4,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,2.0,4.0,5.0,4.0,4.0,1,1.0,3.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,1,0,2,4,3,4,2,2,0,0,0,1,1,1,0,0,0
34787,34787,Orange,35,0,1,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,4,1,4.0,2.0,4.0,5.0,3.0,3.0,1,2.0,5.0,5.0,3.0,3.0,4.0,0,1,1,0,1.0,1,0,1,0,1,0,0,0,0,0,1,2,2,2,3,1,2,0,1,0,1,1,1,1,0,0
32605,32605,Alachua,28,0,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,4.0,2.0,3.0,3.0,3.0,3.0,1,4.0,4.0,4.0,3.0,3.0,2.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,2,1,4,4,3,3,0,0,0,0,1,1,0,0,0
32607,32607,Alachua,31,1,3,4,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,5.0,3.0,5.0,3.0,4.0,5.0,1,3.0,5.0,3.0,5.0,2.0,2.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,4,2,5,1,2,1,0,0,0,0,0,0,0,0,0
32707,32707,Seminole,19,1,2,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,4.0,3.0,3.0,5.0,3.0,0,0,0,1,0.0,1,0,1,1,0,1,0,0,1,0,0,3,3,5,2,3,2,0,0,0,0,0,0,0,0,0
32608,32608,Alachua,21,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,3.0,2.0,4.0,5.0,5.0,5.0,1,5.0,3.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,1,0,4,4,3,5,5,5,0,1,0,1,0,0,0,1,0
34787,34787,Orange,63,0,3,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,4,1,5.0,2.0,5.0,5.0,5.0,5.0,1,4.0,5.0,4.0,4.0,5.0,5.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,5,3,4,4,1,2,0,0,0,0,0,0,0,0,0
32608,32608,Alachua ,20,0,2,3,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,5,1,3.0,2.0,4.0,3.0,3.0,3.0,1,3.0,3.0,4.0,3.0,1.0,2.0,1,0,1,0,0.0,1,0,1,0,1,0,0,0,0,1,0,2,2,2,3,2,2,0,1,0,1,0,0,0,0,0
34482,34482,Marion,65,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1,4.0,4.0,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,2,2,3,3,2,2,0,0,0,1,0,1,0,0,0
34480,34470,Marion,57,0,1,1,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,5,1,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,3.0,1,1,0,0,1,0,1,0,0,0,0,5,2,5,5,4,4,1,1,0,0,0,1,0,0,1
32819,32810,Orange,31,1,2,2,6,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,5,1,4.0,2.0,4.0,4.0,4.0,3.0,1,5.0,5.0,5.0,3.0,2.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,5,2,2,1,1,1,1,1,1,0,0,0,0,0
32751,32751,Seminole,37,1,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,4,1,4.0,2.0,4.0,5.0,3.0,4.0,1,4.0,4.0,3.0,3.0,2.0,3.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,4,2,4,4,2,2,0,1,0,0,0,1,0,0,0
33830,33830,Polk,57,1,3,3,5,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,4,1,4.0,2.0,3.0,5.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,2,4,2,5,3,3,0,1,1,0,0,1,1,0,0
34748,34748,Lake,22,0,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,1,3.0,2.0,4.0,5.0,3.0,3.0,1,3.0,5.0,4.0,4.0,3.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,3,2,3,1,2,0,0,0,0,0,1,0,0,0
32817,32817,Orange,24,0,2,2,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4,1,5.0,2.0,5.0,5.0,5.0,5.0,1,3.0,5.0,3.0,4.0,2.0,3.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,4,2,2,1,1,0,1,0,1,1,1,0,1,0
33801,33801,polk,29,0,1,2,6,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,5,1,1.0,1.0,2.0,5.0,5.0,2.0,1,3.0,5.0,4.0,2.0,3.0,3.0,0,1,0,1,2.0,1,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,1,0,0,0,0,0,0,1,0,1
34786,34786,Orange,23,0,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,4.0,4.0,5.0,5.0,4.0,5.0,1,4.0,4.0,4.0,4.0,5.0,5.0,0,1,0,1,3.0,1,0,1,0,1,0,1,0,0,1,0,4,2,4,4,4,4,0,1,1,0,0,0,1,0,0
34711,34711,Lake,23,1,3,3,5,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,2.0,5.0,5.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,3,3,4,2,2,0,0,0,0,1,0,0,0,0
32825,32828,Florida,20,0,2,4,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,4,1,4.0,3.0,5.0,5.0,4.0,5.0,1,5.0,4.0,4.0,4.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,3,4,5,5,4,0,0,0,1,1,0,0,0,1
32707,32708,Seminole ,25,1,3,0,4,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,5,1,2.0,1.0,2.0,2.0,3.0,1.0,1,4.0,4.0,4.0,4.0,2.0,3.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0
32712,32712,Orange,37,1,3,1,6,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,4,1,4.0,3.0,5.0,5.0,3.0,4.0,1,3.0,4.0,2.0,2.0,3.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,1,2,3,1,2,0,1,1,0,0,1,1,0,0
32064,32064,Suwannee,56,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,1,0,3.0,1,0,1,0,1,1,0,1,0,0,1,3,3,3,3,3,3,0,0,0,1,0,1,0,0,0
32708,32708,seminole,31,1,3,3,3,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,3,1,4.0,4.0,4.0,5.0,4.0,4.0,1,5.0,5.0,4.0,4.0,4.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0
33811,33811,polk,31,1,2,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,3,1,3.0,2.0,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,4,3,4,4,2,3,0,0,0,0,0,0,0,0,0
33872,33872,Hardee,24,0,2,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,5,1,5.0,2.0,5.0,5.0,3.0,3.0,1,4.0,5.0,5.0,3.0,3.0,5.0,1,0,1,0,4.0,1,1,0,0,1,0,0,0,0,0,1,4,2,5,4,5,4,1,0,0,0,1,0,1,1,1
34744,34744,Osceola,37,0,3,3,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,3,1,2.0,1.0,5.0,5.0,5.0,4.0,1,3.0,4.0,5.0,5.0,3.0,4.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,1,1,0,2,4,3,1,4,4,1,0,0,0,0,0,1,0,0
32839,32839,Orange,24,0,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,1,4.0,5.0,3.0,3.0,5.0,1.0,1,4.0,2.0,4.0,3.0,2.0,4.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,0,0,3,5,3,4,2,5,0,1,1,1,0,1,0,0,0
32839,32839,Orange,28,0,2,2,5,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5,1,3.0,3.0,2.0,2.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,-2.0,2,0,0,0,0,0,1,0,0,0,1,3,3,2,3,3,2,0,0,0,0,0,1,0,0,0
32771,32746,seminole,28,0,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,2.0,2.0,4.0,3.0,3.0,4.0,1,5.0,5.0,4.0,2.0,3.0,3.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,4,2,3,2,1,1,0,1,0,1,1,1,0,0,0
34479,34479,marion,65,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,2.0,2.0,3.0,2.0,2.0,3.0,1,2.0,2.0,3.0,3.0,3.0,2.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,3,4,4,2,2,1,1,0,0,0,0,0,1,0
32809,32809,Orange,31,0,2,1,3,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,3,1,3.0,1.0,4.0,3.0,3.0,3.0,1,4.0,4.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,2,4,4,2,2,0,1,1,0,0,1,0,0,0
34974,34974,Okeechobee,29,0,3,2,5,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,4,1,4.0,4.0,5.0,5.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,2,0,0,0,0,0,1,0,0,1,0,3,2,3,3,2,3,0,1,1,1,0,0,0,0,0
32025,32310,Leon,50,1,2,3,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,1,4.0,2.0,3.0,5.0,2.0,4.0,1,4.0,5.0,5.0,2.0,4.0,4.0,1,0,1,0,2.0,2,0,0,0,0,0,1,0,0,0,1,4,3,4,4,4,4,0,0,0,0,1,1,0,0,0
32601,32601,Alachua,64,0,4,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,4.0,4.0,4.0,5.0,3.0,5.0,1,5.0,5.0,5.0,3.0,5.0,4.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,3,4,4,4,4,0,1,0,1,0,1,0,0,0
32808,33809,orange,40,0,1,2,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,5,1,4.0,2.0,3.0,4.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,2,0,0,0,0,1,0,0,1,0,1,3,2,3,1,3,2,0,1,0,1,0,0,0,0,0
32792,32792,ORANGE,35,0,3,3,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,5,1,2.0,1.0,4.0,3.0,3.0,2.0,1,3.0,3.0,3.0,2.0,4.0,4.0,1,0,1,0,-1.0,1,0,1,0,1,0,1,0,0,0,0,3,3,3,3,3,3,0,1,0,1,1,0,1,0,0
32060,32060,Suwannee,36,0,2,1,6,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,4,1,5.0,3.0,4.0,4.0,3.0,5.0,1,3.0,4.0,5.0,3.0,4.0,4.0,1,0,1,0,3.0,2,0,0,0,0,1,0,0,1,0,1,4,2,4,5,2,2,0,0,0,0,0,1,1,0,1
32054,32054,union,61,1,4,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,4.0,2.0,4.0,4.0,3.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,2.0,1,0,1,0,1,0,1,0,0,0,1,3,4,3,5,2,2,0,1,0,1,0,0,0,0,0
34475,34475,Marion,45,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,2.0,1.0,2.0,3.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,3,3,3,3,3,0,1,0,0,0,0,0,1,0
